time,latitude,longitude,depth,mag,magType,nst,gap,rms,net,id,place,horizontalError,magNst
2020-07-19T22:37:21.430Z,17.9393,-66.9985,12,2.04,md,11,229,0.08,pr,pr2020201005,"6 km SE of La Parguera, Puerto Rico",0.49,7
2020-07-19T22:33:05.081Z,62.8951,-150.7689,96.4,1.2,ml,,,0.5,ak,ak02098sbdmz,"44 km N of Petersville, Alaska",,
2020-07-19T22:23:25.264Z,59.2017,-153.7527,0.1,1.6,ml,,,0.47,ak,ak02098s99zi,"57 km SE of Pope-Vannoy Landing, Alaska",,
2020-07-19T22:21:28.937Z,36.5743,70.7099,234.72,4.1,mb,,71,0.68,us,us7000arct,"34 km SSW of Jurm, Afghanistan",6.9,33
2020-07-19T22:19:08.810Z,19.20233345,-155.4688263,31.60000038,2.37,ml,42,101,0.140000001,hv,hv72051227,"1 km E of PÃƒâ€žÃ‚Âhala, Hawaii",0.59,20
2020-07-19T22:09:38.450Z,37.4885,-118.8078333,5.67,1.1,md,18,125,0.07,nc,nc73428346,"14km SW of Toms Place, CA",0.36,15
2020-07-19T22:02:20.050Z,38.1803,-117.9538,4.6,1.7,ml,18,81.09,0.15,nn,nn00761476,"26 km SSE of Mina, Nevada",,
2020-07-19T21:54:05.130Z,38.8076668,-122.8274994,2.3,0.32,md,11,66,0.02,nc,nc73428341,"7km WNW of The Geysers, CA",0.38,2
2020-07-19T21:49:45.210Z,61.4165,-152.2288,0,0.6,ml,,,0.48,ak,ak02098rtgio,"68 km WNW of Beluga, Alaska",,
2020-07-19T21:46:41.870Z,36.026,-117.5106667,2.69,0.81,ml,10,183,0.11,ci,ci38598530,"30km NNW of Searles Valley, CA",0.54,8
2020-07-19T21:39:16.502Z,58.3926,-153.8808,53.9,1.9,ml,,,0.42,ak,ak02098rr950,"68 km WNW of Aleneva, Alaska",,
2020-07-19T21:34:40.286Z,61.4166,-152.2626,0,0,ml,,,0.32,ak,ak02098rq8f0,"70 km WNW of Beluga, Alaska",,
2020-07-19T21:26:45.790Z,35.9103333,-117.686,7.51,0.64,ml,11,125,0.05,ci,ci38598522,"20km E of Little Lake, CA",0.18,7
2020-07-19T21:15:21.260Z,35.647,-117.4298333,2.97,1.36,ml,16,155,0.22,ci,ci38598506,"14km S of Searles Valley, CA",0.63,17
2020-07-19T21:08:52.100Z,38.1248,-118.196,7,1.5,ml,14,162.04,0.07,nn,nn00761471,"30 km SSW of Mina, Nevada",,
2020-07-19T21:07:20.190Z,38.1715,-117.9088,4.7,0.9,ml,16,92.96,0.14,nn,nn00761468,"29 km SE of Mina, Nevada",,
2020-07-19T20:59:11.440Z,36.9613333,-113.5653333,2.39,1.53,ml,12,207,0.29,uu,uu60402587,Arizona,1.2,2
2020-07-19T20:57:33.620Z,38.1788,-117.956,5.8,1.5,ml,12,83.17,0.1,nn,nn00761466,"27 km SSE of Mina, Nevada",,
2020-07-19T20:55:42.380Z,38.1937,-117.7637,9.3,1.4,ml,14,77.73,0.08,nn,nn00761464,"37 km SE of Mina, Nevada",,
2020-07-19T20:55:05.420Z,38.8339996,-122.8300018,1.97,0.57,md,8,167,0.02,nc,nc73428336,"9km NW of The Geysers, CA",0.68,1
2020-07-19T20:45:56.099Z,59.0478,-150.6019,35.1,1.7,ml,,,0.69,ak,ak02098r76wp,"70 km SSE of Halibut Cove, Alaska",,
2020-07-19T20:42:12.730Z,38.8063316,-122.8261642,3,0.56,md,7,172,0.01,nc,nc73428331,"7km WNW of The Geysers, CA",0.77,1
2020-07-19T20:40:46.680Z,39.2675,-123.2243333,5.24,1.43,md,13,85,0.07,nc,nc73428326,"2km W of Redwood Valley, CA",0.27,12
2020-07-19T20:38:19.410Z,38.8370018,-122.8291702,1.23,0.57,md,7,118,0.01,nc,nc73428321,"9km NW of The Geysers, CA",0.41,1
2020-07-19T20:37:29.720Z,33.5238333,-116.7355,4.25,0.48,ml,13,180,0.12,ci,ci38598498,"7km WSW of Anza, CA",0.36,4
2020-07-19T20:32:18.670Z,33.4135,-116.3433333,13.39,0.98,ml,30,95,0.24,ci,ci38598490,"18km N of Borrego Springs, CA",0.35,25
2020-07-19T20:28:03.510Z,38.793499,-122.7614975,5.04,0.43,md,7,109,0.02,nc,nc73428311,"2km NNW of The Geysers, CA",0.61,2
2020-07-19T20:25:41.080Z,38.175,-117.9257,5.3,1,ml,10,132.68,0.03,nn,nn00761461,"28 km SSE of Mina, Nevada",,
2020-07-19T20:17:29.087Z,58.1553,-155.2712,0,1.3,ml,,,0.51,ak,ak02098r14rr,"81 km NW of Karluk, Alaska",,
2020-07-19T20:10:00.440Z,42.59,-111.4621667,2.72,1.85,ml,12,126,0.2,uu,uu60402572,"13 km ESE of Soda Springs, Idaho",1.1,3
2020-07-19T20:00:43.340Z,38.8056679,-122.7788315,2.65,0.73,md,16,68,0.02,nc,nc73428291,"4km NNW of The Geysers, CA",0.27,4
2020-07-19T19:52:00.631Z,68.9723,-147.323,15.7,1.1,ml,,,0.78,ak,ak02098qn51b,"119 km NW of Arctic Village, Alaska",,
2020-07-19T19:51:47.380Z,33.5923333,-116.8038333,6.15,0.57,ml,27,76,0.17,ci,ci38598474,"13km WNW of Anza, CA",0.27,15
2020-07-19T19:38:49.740Z,33.3365,-116.196,9.51,1.22,ml,43,39,0.22,ci,ci38598466,"17km SSW of Oasis, CA",0.26,26
2020-07-19T19:33:55.400Z,35.6901667,-117.5115,13.21,0.81,ml,10,159,0.17,ci,ci38598458,"13km SW of Searles Valley, CA",0.54,10
2020-07-19T19:29:34.670Z,37.504,-118.8408333,6.22,1.22,md,19,164,0.04,nc,nc73428276,"16km WSW of Toms Place, CA",0.39,18
2020-07-19T19:29:10.800Z,43.402,-121.1763333,9.61,0.73,ml,8,139,0.13,uw,uw61660586,"32 km NNW of Silver Lake, Oregon",0.77,6
2020-07-19T19:26:04.315Z,6.8125,-73.0278,163.37,4.6,mb,,69,1.1,us,us7000arb0,"8 km NW of CepitÃƒÆ’Ã‚Â¡, Colombia",8.2,19
2020-07-19T19:18:58.380Z,19.22066689,-155.4243317,31.79999924,2.15,ml,44,133,0.109999999,hv,hv72051127,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.67,6
2020-07-19T19:15:26.330Z,38.161,-117.9535,7.1,1.7,ml,21,90.05,0.11,nn,nn00761459,"28 km SSE of Mina, Nevada",,
2020-07-19T19:14:52.545Z,32.1608,137.6653,393.41,4.1,mb,,122,0.81,us,us7000arau,"234 km SE of ShingÃƒâ€¦Ã‚Â«, Japan",11.7,18
2020-07-19T19:08:28.150Z,36.6086667,-121.1233333,7.34,0.99,md,14,137,0.14,nc,nc73428271,"9km NNE of Pinnacles, CA",0.54,12
2020-07-19T19:06:38.740Z,38.1578,-117.9557,11.6,1.2,ml,16,93.86,0.12,nn,nn00761454,"29 km SSE of Mina, Nevada",,
2020-07-19T19:05:36.720Z,38.0188,-118.7603,5.9,1.1,ml,12,208.62,0.05,nn,nn00761452,"32 km ENE of Lee Vining, California",,
2020-07-19T19:04:27.760Z,38.1368,-118.0478,1.7,1,ml,14,107.04,0.22,nn,nn00761449,"28 km S of Mina, Nevada",,
2020-07-19T19:04:14.950Z,19.21683311,-155.4313354,32.29000092,1.83000004,md,26,135,0.150000006,hv,hv72051107,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.79,3
2020-07-19T19:04:12.130Z,33.7823333,-116.9545,14.81,1.7,ml,61,23,0.21,ci,ci38598418,"0km ESE of San Jacinto, CA",0.21,27
2020-07-19T19:03:20.920Z,38.0425,-118.7601667,3.18,1.72,md,23,108,0.05,nc,nc73428261,"29km SE of Bodie, CA",0.32,21
2020-07-19T18:55:18.700Z,38.8138351,-122.8293304,2.34,0.91,md,22,47,0.02,nc,nc73428256,"8km WNW of The Geysers, CA",0.2,4
2020-07-19T18:52:44.040Z,38.809166,-122.8284988,2.29,0.32,md,10,89,0.02,nc,nc73428251,"7km WNW of The Geysers, CA",0.42,2
2020-07-19T18:50:46.520Z,52.0365,-176.098,2.13,-0.26,ml,6,123,0.12,av,av62200731,"41 km ENE of Adak, Alaska",0.46,6
2020-07-19T18:42:44.380Z,36.6778333,-120.8686667,6.5,1.84,md,44,98,0.19,nc,nc73428246,"29km ENE of Pinnacles, CA",0.26,36
2020-07-19T18:35:32.930Z,33.7963333,-116.9111667,13.6,0.75,ml,35,62,0.17,ci,ci38598378,"5km ENE of San Jacinto, CA",0.22,16
2020-07-19T18:32:29.270Z,38.8059998,-122.7916641,1.73,1.06,md,28,40,0.03,nc,nc73428241,"4km NW of The Geysers, CA",0.18,6
2020-07-19T18:28:00.280Z,52.0526667,-176.0843333,3.06,-0.13,ml,7,104,0.18,av,av62200726,"42 km ENE of Adak, Alaska",0.42,8
2020-07-19T18:25:57.180Z,38.8346672,-122.8081665,3.1,0.56,md,8,102,0.02,nc,nc73428236,"8km W of Cobb, CA",0.45,1
2020-07-19T18:22:29.202Z,61.2334,-146.3515,0,1.9,ml,,,1.14,ak,ak02098pvc55,"11 km N of Valdez, Alaska",,
2020-07-19T18:17:55.480Z,38.1673,-117.9673,9.8,1.6,ml,11,89.29,0.07,nn,nn00761442,"27 km SSE of Mina, Nevada",,
2020-07-19T18:17:54.570Z,52.0428333,-176.0925,2.07,0.52,ml,7,109,0.08,av,av62200721,"41 km ENE of Adak, Alaska",0.4,7
2020-07-19T18:02:45.237Z,36.7152,142.0652,21.13,4.7,mb,,162,0.92,us,us7000arac,"111 km ESE of Iwaki, Japan",8.1,18
2020-07-19T18:01:56.630Z,38.1668,-117.8778,13.4,1,ml,16,71.67,0.12,nn,nn00761436,"32 km SE of Mina, Nevada",,
2020-07-19T17:56:16.850Z,38.8084984,-122.8030014,1.06,0.55,md,9,79,0.01,nc,nc73428231,"5km NW of The Geysers, CA",0.33,1
2020-07-19T17:55:12.090Z,38.155,-117.863,11.3,1.2,ml,14,102.45,0.19,nn,nn00761433,"33 km SE of Mina, Nevada",,
2020-07-19T17:54:56.810Z,38.7983333,-122.8156667,2.99,-0.01,md,21,85,0.02,nc,nc73428226,"6km WNW of The Geysers, CA",0.24,2
2020-07-19T17:40:24.570Z,33.8713333,-116.9513333,13.68,0.78,ml,15,143,0.28,ci,ci38598306,"7km SSE of Beaumont, CA",0.78,14
2020-07-19T17:36:19.520Z,38.1653,-117.928,12.3,1.2,ml,12,95.32,0.1,nn,nn00761430,"29 km SSE of Mina, Nevada",,
2020-07-19T17:35:35.840Z,36.521,-117.8791667,9.11,1.32,ml,10,180,0.19,ci,ci38598282,"19km ESE of Lone Pine, CA",0.85,9
2020-07-19T17:31:08.620Z,41.459,-112.3161667,-1.15,0.9,ml,16,88,0.18,uu,uu60402562,"20 km WSW of Corinne, Utah",0.52,2
2020-07-19T17:26:43.700Z,38.1438,-117.9862,14.5,1.4,ml,16,101.16,0.13,nn,nn00761427,"29 km SSE of Mina, Nevada",,
2020-07-19T17:17:33.530Z,38.158,-117.9075,0,1.4,ml,10,95.91,0.03,nn,nn00761425,"31 km SE of Mina, Nevada",,
2020-07-19T17:04:40.450Z,44.3006667,-115.0321667,3.72,1.98,ml,13,76,0.18,mb,mb80451199,"11 km NW of Stanley, Idaho",0.41,10
2020-07-19T17:03:57.470Z,38.2373,-118.0142,1.6,1.1,ml,10,167.55,0.17,nn,nn00761424,"18 km SSE of Mina, Nevada",,
2020-07-19T16:59:38.450Z,52.0718333,-176.125,2.96,-0.29,ml,6,119,0.18,av,av62200696,"41 km ENE of Adak, Alaska",0.64,6
2020-07-19T16:59:00.670Z,33.1466667,-116.6228333,4.9,0.56,ml,12,108,0.08,ci,ci38598266,"8km NNW of Julian, CA",0.19,2
2020-07-19T16:57:45.354Z,38.1957,-117.7313,10.8,2.6,ml,26,72.83,0.1664,nn,nn00761421,"39 km ESE of Mina, Nevada",,5
2020-07-19T16:56:01.080Z,35.35816667,-97.9095,7,0.62,ml,18,92,0.23,ok,ok2020ocsd,"4 km SE of Union City, Oklahoma",,3
2020-07-19T16:52:51.279Z,-20.3086,-70.1185,70.79,4.8,mwr,,140,1.06,us,us7000ar9p,"Near the coast of Tarapaca, Chile",5.4,
2020-07-19T16:47:06.620Z,33.5901667,-116.804,7.38,0.82,ml,37,41,0.18,ci,ci38598258,"13km WNW of Anza, CA",0.24,21
2020-07-19T16:42:36.996Z,58.3809,-154.7233,1.2,0.7,ml,,,0.54,ak,ak02098osruq,"91 km N of Karluk, Alaska",,
2020-07-19T16:34:59.610Z,35.8771667,-117.6823333,3.82,0.94,ml,13,95,0.16,ci,ci38598226,"21km ESE of Little Lake, CA",0.42,11
2020-07-19T16:29:13.006Z,65.1295,-161.7563,1.4,1.1,ml,,,0.73,ak,ak02098opxpg,"35 km NW of Koyuk, Alaska",,
2020-07-19T16:19:32.220Z,53.8631667,-166.7486667,7.19,0.07,ml,5,106,0.07,av,av62200681,"13 km WSW of Dutch Harbor, Alaska",0.36,5
2020-07-19T16:18:58.590Z,33.6951667,-117.4086667,9.44,0.57,ml,19,41,0.14,ci,ci38598218,"8km WNW of Lake Elsinore, CA",0.24,5
2020-07-19T16:15:36.180Z,66.0503,-150.7943,17.9,0.9,ml,,,0.42,ak,ak02098omzgy,"67 km NNW of Rampart, Alaska",,
2020-07-19T16:06:17.100Z,37.6331667,-118.9113333,0.69,0.24,md,8,78,0.01,nc,nc73428216,"6km E of Mammoth Lakes, CA",0.32,7
2020-07-19T16:04:54.220Z,38.1392,-118.14,1.2,1.4,ml,13,148.76,0.1,nn,nn00761416,"28 km S of Mina, Nevada",,
2020-07-19T16:04:35.720Z,53.861,-166.7635,5.45,0.38,ml,5,105,0.13,av,av62200671,"14 km WSW of Dutch Harbor, Alaska",0.44,5
2020-07-19T16:02:23.865Z,64.4502,-147.8668,13.1,0.4,ml,,,1.05,ak,ak02098ok67m,"40 km S of South Van Horn, Alaska",,
2020-07-19T16:01:47.670Z,35.795,-117.6293333,1.41,1.05,ml,13,119,0.23,ci,ci38598210,"20km NNE of Ridgecrest, CA",0.43,14
2020-07-19T15:57:24.970Z,38.2045,-117.8933,4.4,1,ml,14,117.52,0.07,nn,nn00761414,"27 km SE of Mina, Nevada",,
2020-07-19T15:55:44.800Z,38.1845,-117.9538,6,1.6,ml,13,112.15,0.15,nn,nn00761412,Nevada,,
2020-07-19T15:49:53.110Z,38.1755,-117.9573,5.9,0.8,ml,13,110.96,0.07,nn,nn00761410,"27 km SSE of Mina, Nevada",,
2020-07-19T15:49:35.359Z,58.2712,-153.9248,72.9,1.9,ml,,,0.41,ak,ak02098o8u5d,"Kodiak Island region, Alaska",,
2020-07-19T15:27:44.070Z,46.67983333,-120.9535,5.57,0.49,ml,6,235,0.08,uw,uw61660556,"15 km W of Tieton, Washington",0.8,5
2020-07-19T15:25:18.300Z,48.5535,-121.6468333,11.68,0.95,ml,8,176,0.05,uw,uw61660551,"7 km ENE of Concrete, Washington",0.42,4
2020-07-19T15:20:40.875Z,61.0937,-148.4303,5,1.9,ml,,,0.92,ak,ak02098o2mt4,"38 km NNE of Whittier, Alaska",,
2020-07-19T15:19:10.490Z,33.4983333,-116.792,4.74,0.32,ml,12,60,0.11,ci,ci38598194,"9km NE of Aguanga, CA",0.29,6
2020-07-19T15:18:30.266Z,65.4328,-153.423,10,1,ml,,,0.55,ak,ak02098o26k1,"69 km WNW of Tanana, Alaska",,
2020-07-19T15:14:46.840Z,51.5531667,-178.2231667,9.47,2,ml,22,197,0.22,av,av62200636,"115 km WSW of Adak, Alaska",0.68,29
2020-07-19T15:01:23.926Z,65.1756,-150.2507,13.2,0.8,ml,,,0.71,ak,ak02098nyiw8,northern Alaska,,
2020-07-19T14:59:35.380Z,38.1428,-118.0132,2.4,0.6,ml,9,191.66,0.04,nn,nn00761407,"28 km SSE of Mina, Nevada",,
2020-07-19T14:58:53.170Z,35.6361667,-117.5751667,8.69,1.02,ml,13,113,0.25,ci,ci38598178,"9km E of Ridgecrest, CA",0.61,12
2020-07-19T14:56:52.900Z,17.9138,-66.8455,13,3.58,md,23,202,0.2,pr,pr2020201004,"8 km SSE of Maria Antonia, Puerto Rico",0.65,10
2020-07-19T14:47:35.280Z,38.1412,-118.0013,7.3,1.4,ml,13,99.82,0.14,nn,nn00761404,"29 km SSE of Mina, Nevada",,
2020-07-19T14:45:14.240Z,38.1635,-117.9418,11.1,1.1,ml,16,93.39,0.24,nn,nn00761401,"29 km SSE of Mina, Nevada",,
2020-07-19T14:39:42.737Z,63.2847,-150.4175,131.5,1.4,ml,,,0.19,ak,ak02098nl9xo,"71 km ESE of Denali National Park, Alaska",,
2020-07-19T14:37:39.790Z,36.0013333,-118.4033333,7.04,1.17,ml,15,85,0.15,ci,ci38598170,"28km N of Kernville, CA",0.31,12
2020-07-19T14:36:35.130Z,46.66916667,-120.9753333,5.36,0.88,ml,9,108,0.14,uw,uw61660546,"17 km NNW of Tampico, Washington",0.47,7
2020-07-19T14:35:01.680Z,33.3853333,-116.415,8.28,0.64,ml,26,65,0.26,ci,ci38598162,"15km NNW of Borrego Springs, CA",0.41,14
2020-07-19T14:27:19.345Z,66.3103,-157.2688,0,0.9,ml,,,0.58,ak,ak02098ninjo,"64 km S of Shungnak, Alaska",,
2020-07-19T14:22:39.190Z,38.1468,-118.0117,2.8,0.4,ml,10,174.57,0.05,nn,nn00761398,California-Nevada border region,,
2020-07-19T14:20:34.906Z,65.4177,-153.3856,10.8,1,ml,,,0.52,ak,ak02098nh6qx,"66 km WNW of Tanana, Alaska",,
2020-07-19T14:20:31.800Z,33.3031667,-116.1611667,5.46,0.77,ml,25,88,0.19,ci,ci38598154,"18km N of Ocotillo Wells, CA",0.39,14
2020-07-19T14:11:39.950Z,38.1957,-117.6137,1,1.4,ml,11,144.22,0.38,nn,nn00761396,"36 km WNW of Tonopah, Nevada",,
2020-07-19T14:05:04.760Z,38.202,-117.7473,0.9,0.7,ml,11,129.64,0.04,nn,nn00761395,"37 km ESE of Mina, Nevada",,
2020-07-19T14:01:24.470Z,38.8041667,-122.7783333,2.07,0.16,md,20,68,0.03,nc,nc73428206,"4km NNW of The Geysers, CA",0.22,4
2020-07-19T13:50:38.060Z,38.8195,-122.7643356,2.39,0.56,md,7,115,0.04,nc,nc73428201,"4km W of Cobb, CA",0.55,1
2020-07-19T13:50:32.450Z,38.8168335,-122.760498,1.87,1.02,md,10,117,0.03,nc,nc73428196,"3km W of Cobb, CA",0.37,2
2020-07-19T13:49:40.710Z,35.8923333,-117.7195,10.27,0.46,ml,7,123,0.05,ci,ci38598138,"18km ESE of Little Lake, CA",0.22,3
2020-07-19T13:45:10.250Z,38.1863,-117.8165,10.5,0.7,ml,10,166.64,0.02,nn,nn00761392,"34 km SE of Mina, Nevada",,
2020-07-19T13:45:10.017Z,59.8698,-153.2663,117.7,1.6,ml,,,0.67,ak,ak02098n1245,"47 km E of Pedro Bay, Alaska",,
2020-07-19T13:40:06.980Z,36.3691667,-118.0155,-0.3,1.34,ml,16,79,0.36,ci,ci38598130,"10km N of Olancha, CA",0.95,15
2020-07-19T13:38:57.320Z,38.171,-118.0067,0.3,1.4,ml,15,72.56,0.12,nn,nn00761387,"25 km SSE of Mina, Nevada",,
2020-07-19T13:36:46.520Z,46.67233333,-120.9623333,7.93,1.5,ml,32,79,0.24,uw,uw61660541,"16 km WSW of Tieton, Washington",0.48,28
2020-07-19T13:33:54.084Z,58.3128,-133.4531,5,3.1,ml,,56,0.35,us,us7000ar90,"56 km E of Juneau, Alaska",2.8,57
2020-07-19T13:31:21.770Z,35.7326667,-117.6088333,8.57,1.02,ml,10,137,0.11,ci,ci38598122,"14km NNE of Ridgecrest, CA",0.38,11
2020-07-19T13:26:31.685Z,60.8416,-150.5915,43.7,1.3,ml,,,0.94,ak,ak02098mx16o,"10 km SSE of Point Possession, Alaska",,
2020-07-19T13:24:34.467Z,61.3098,-147.0111,18.7,1.5,ml,,,0.69,ak,ak02098mwlyx,"40 km WNW of Valdez, Alaska",,
2020-07-19T13:14:40.560Z,38.2087,-117.9657,0.3,0.8,ml,10,130.77,0.07,nn,nn00761386,"23 km SSE of Mina, Nevada",,
2020-07-19T13:08:11.430Z,38.173,-117.9752,3.9,0.8,ml,13,98.45,0.08,nn,nn00761384,"26 km SSE of Mina, Nevada",,
2020-07-19T13:07:21.750Z,38.1685,-117.9677,9.7,1.1,ml,13,103.82,0.04,nn,nn00761381,"27 km SSE of Mina, Nevada",,
2020-07-19T13:05:20.110Z,38.1615,-117.9707,0,0.7,ml,9,114.7,0.07,nn,nn00761379,"28 km SSE of Mina, Nevada",,
2020-07-19T13:05:00.220Z,46.67883333,-120.955,4.81,0.53,ml,6,235,0.12,uw,uw61660536,"15 km W of Tieton, Washington",0.84,5
2020-07-19T13:04:45.370Z,36.4511667,-117.9853333,6.25,1.31,ml,14,153,0.16,ci,ci38598114,"17km SSE of Lone Pine, CA",0.69,11
2020-07-19T13:04:16.230Z,38.1672,-117.974,11.2,1.1,ml,11,102.01,0.18,nn,nn00761377,"27 km SSE of Mina, Nevada",,
2020-07-19T13:00:07.241Z,-18.8222,-67.8886,200.97,4.6,mb,,38,0.75,us,us7000ar8l,"108 km WSW of PoopÃƒÆ’Ã‚Â³, Bolivia",5.4,291
2020-07-19T12:57:32.510Z,38.8341667,-122.8126667,2.03,0.15,md,26,41,0.02,nc,nc73428191,"8km W of Cobb, CA",0.17,5
2020-07-19T12:55:06.450Z,38.1567,-117.9303,4.7,1.7,ml,20,47.96,0.14,nn,nn00761374,"30 km SSE of Mina, Nevada",,
2020-07-19T12:52:26.930Z,38.0098,-117.9797,4.1,0.5,ml,10,237.81,0.05,nn,nn00761373,"38 km NNE of Dyer, Nevada",,
2020-07-19T12:50:50.930Z,38.1565,-118.0112,1.9,0.5,ml,11,138.65,0.06,nn,nn00761371,"27 km SSE of Mina, Nevada",,
2020-07-19T12:48:20.480Z,37.6376667,-118.9493333,4.8,0.39,md,17,70,0.05,nc,nc73428186,"3km E of Mammoth Lakes, CA",0.31,15
2020-07-19T12:45:55.460Z,44.4768333,-115.2086667,6.03,1.72,ml,11,81,0.13,mb,mb80451179,"35 km NW of Stanley, Idaho",0.35,9
2020-07-19T12:45:28.700Z,63.9505,-148.7383,115.9,1,ml,,,0.38,ak,ak02098mfoco,"15 km NE of Healy, Alaska",,
2020-07-19T12:43:58.210Z,38.1727,-117.856,6.1,0.9,ml,12,95.21,0.09,nn,nn00761368,"32 km SE of Mina, Nevada",,
2020-07-19T12:41:22.490Z,38.1222,-118.0702,5.9,1.5,ml,16,138.47,0.11,nn,nn00761365,"29 km S of Mina, Nevada",,
2020-07-19T12:33:03.950Z,36.2116667,-117.8891667,1.61,1.34,ml,17,64,0.19,ci,ci38598106,"13km SE of Olancha, CA",0.4,19
2020-07-19T12:30:13.450Z,35.8131667,-117.5985,14.25,0.6,ml,8,147,0.19,ci,ci38598098,"18km WNW of Searles Valley, CA",0.84,5
2020-07-19T12:26:11.540Z,48.83033333,-122.1893333,75.5,1.39,ml,12,123,0.17,uw,uw61660526,"2 km ENE of Deming, Washington",0.93,7
2020-07-19T12:24:49.167Z,61.9267,-149.2951,1.3,1.1,ml,,,1.01,ak,ak02098mb7hz,"20 km N of Fishhook, Alaska",,
2020-07-19T12:22:05.700Z,35.9181667,-117.68,2.05,0.72,ml,9,121,0.08,ci,ci38598090,"20km E of Little Lake, CA",0.28,6
2020-07-19T12:18:29.860Z,35.1981667,-119.458,13.8,2.14,ml,35,47,0.27,ci,ci38598082,"6km N of Taft, CA",0.4,26
2020-07-19T12:13:09.804Z,58.649,-152.6248,25.3,2.8,ml,,,0.57,ak,ak02098m8rm5,"67 km NNE of Aleneva, Alaska",,
2020-07-19T12:09:20.850Z,38.1515,-118.0058,5,1.5,ml,23,60.85,0.14,nn,nn00761357,"28 km SSE of Mina, Nevada",,
2020-07-19T12:04:04.710Z,36.36616667,-97.37383333,5,0.9,ml,20,112,0.26,ok,ok2020ocim,"11 km NW of Perry, Oklahoma",,4
2020-07-19T12:04:02.150Z,38.8346672,-122.8115005,1.49,0.56,md,7,109,0.01,nc,nc73428171,"8km W of Cobb, CA",0.41,1
2020-07-19T12:02:19.960Z,60.5775,-152.4819,94.7,1.4,ml,,,0.55,ak,ak02098m6fil,"63 km W of Salamatof, Alaska",,
2020-07-19T12:01:32.895Z,36.5705,140.9545,51.43,4.6,mb,,178,0.63,us,us7000ar86,"26 km SE of Takahagi, Japan",9.2,95
2020-07-19T12:00:27.350Z,33.1693333,-115.9893333,6.97,0.85,ml,17,76,0.33,ci,ci38598074,"14km ENE of Ocotillo Wells, CA",0.74,10
2020-07-19T11:48:44.450Z,35.6133333,-117.3908333,12.33,0.71,ml,10,179,0.18,ci,ci38598066,"17km S of Trona, CA",0.68,7
2020-07-19T11:41:19.155Z,63.4663,-150.8723,2.4,1.1,ml,,,0.63,ak,ak02098ltcqz,"43 km ESE of Denali National Park, Alaska",,
2020-07-19T11:35:40.011Z,31.9312,-102.32,5,2.2,mb_lg,,44,0.65,us,us7000ar82,"10 km NNE of Odessa, Texas",1.1,27
2020-07-19T11:30:18.480Z,46.67216667,-120.9615,6.5,0.61,ml,9,150,0.13,uw,uw61660511,"16 km WSW of Tieton, Washington",0.51,6
2020-07-19T11:18:35.760Z,35.6423333,-117.5425,9.72,2.02,ml,23,88,0.15,ci,ci38598058,"12km E of Ridgecrest, CA",0.27,25
2020-07-19T11:00:15.530Z,67.3824,-156.0531,6.7,0.9,ml,,,1.05,ak,ak02098lkk41,"64 km NE of Kobuk, Alaska",,
2020-07-19T10:57:10.130Z,53.8591667,-166.7606667,7.22,0.27,ml,7,101,0.09,av,av62200521,"14 km WSW of Dutch Harbor, Alaska",0.38,7
2020-07-19T10:50:51.930Z,39.0175,-118.5177,1.9,1.1,ml,10,170.22,0.19,nn,nn00761347,"26 km ENE of Schurz, Nevada",,
2020-07-19T10:49:53.780Z,37.6715,-119.4413333,2.41,1.24,md,7,279,0.06,nc,nc73428156,"14km ESE of Yosemite Valley, CA",0.7,6
2020-07-19T10:44:28.530Z,38.1912,-117.881,3.7,0.9,ml,12,94.77,0.01,nn,nn00761344,"29 km SE of Mina, Nevada",,
2020-07-19T10:44:08.230Z,38.7594986,-122.7313309,1.83,0.93,md,13,141,0.03,nc,nc73428151,"3km SE of The Geysers, CA",0.35,4
2020-07-19T10:39:09.880Z,33.4828333,-116.7938333,3.97,1.49,ml,66,32,0.2,ci,ci38598050,"8km NE of Aguanga, CA",0.18,26
2020-07-19T10:30:42.250Z,53.8638333,-166.7461667,7.63,0.96,ml,8,97,0.1,av,av62200511,"13 km WSW of Dutch Harbor, Alaska",0.3,8
2020-07-19T10:29:31.550Z,19.21999931,-155.4273376,32.70000076,2.26,ml,48,132,0.119999997,hv,hv72050837,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.53,6
2020-07-19T10:29:26.920Z,19.38566589,-155.2351685,0.439999998,1.9,ml,15,127,0.209999993,hv,hv72050832,"6 km S of Volcano, Hawaii",0.37,6
2020-07-19T10:27:18.870Z,38.2113,-117.7287,8.6,0.6,ml,10,212.91,0.03,nn,nn00761343,"38 km ESE of Mina, Nevada",,
2020-07-19T10:26:42.520Z,36.3753333,-117.976,-0.46,1.2,ml,15,90,0.25,ci,ci38598042,"11km NNE of Olancha, CA",0.64,8
2020-07-19T10:26:24.930Z,47.91583333,-122.6813333,22.8,0.5,ml,11,110,0.11,uw,uw61660506,"1 km S of Port Ludlow, Washington",0.45,5
2020-07-19T10:20:49.630Z,38.1493,-117.9917,5.7,1.1,ml,12,106.32,0.09,nn,nn00761341,"28 km SSE of Mina, Nevada",,
2020-07-19T10:18:38.919Z,62.2015,-150.6221,3.3,2.2,ml,,,0.75,ak,ak02098l318a,"24 km WSW of Trapper Creek, Alaska",,
