latitude,longitude,depth,mag,magType,gap,rms,net,id,place
33.2265,-116.7325,11.56,1.4,ml,42,0.19,ci,ci38598650,"3km ESE of Lake Henshaw, CA"
38.1855,-117.9517,4.6,0.5,ml,94.76,0.02,nn,nn00761494,"26 km SSE of Mina, Nevada"
38.1687,-117.8788,12.8,0.8,ml,99.15,0.03,nn,nn00761493,"31 km SE of Mina, Nevada"
37.6506667,-118.8875,2.18,0.22,md,129,0.02,nc,nc73428401,"8km E of Mammoth Lakes, CA"
36.94333333,-97.68066667,6.58,1.46,ml,84,0.39,ok,ok2020odin,"2 km NW of Renfrow, Oklahoma"
37.1188333,-121.5183333,3.98,0.96,md,86,0.09,nc,nc73428396,"9km ENE of San Martin, CA"
44.3846,-115.3517,10,3,ml,118,0.96,us,us7000are1,"37 km WNW of Stanley, Idaho"
40.7231667,-112.0651667,8.43,0.94,ml,41,0.1,uu,uu60402637,"3 km ENE of Magna, Utah"
37.6606667,-118.8898333,1.92,0.26,md,140,0.03,nc,nc73428391,"8km ENE of Mammoth Lakes, CA"
37.0328,-104.9643,7.84,2.8,mb_lg,64,0.68,us,us7000ascn,"14 km SSE of Stonewall Gap, Colorado"
61.3638,-147.6298,19.8,1.6,ml,,0.64,ak,ak0209a2uf6f,"49 km S of Glacier View, Alaska"
38.7803345,-122.7433319,-0.03,0.44,md,88,0.01,nc,nc73428381,"1km ENE of The Geysers, CA"
41.9263333,-112.452,0.6,0.33,md,109,0.18,uu,uu60402627,"14 km N of Howell, Utah"
35.9325,-117.8238333,10.1,0.75,ml,117,0.25,ci,ci38598602,"8km E of Little Lake, CA"
58.341,-133.4948,1.36,2.7,ml,58,0.7,us,us7000are2,"54 km E of Juneau, Alaska"
62.9351,-151.3742,0,1.3,ml,,0.84,ak,ak0209a2onjc,"57 km NNW of Petersville, Alaska"
38.2123,-117.7882,3.4,1.4,ml,79.59,0.08,nn,nn00761489,"34 km SE of Mina, Nevada"
35.8741667,-117.6886667,3.71,0.92,ml,147,0.05,ci,ci38598594,"21km ESE of Little Lake, CA"
38.0872,-118.174,0.8,1.6,ml,128.13,0.11,nn,nn00761485,"34 km S of Mina, Nevada"
-18.6767,-177.7313,617.58,4.3,mb,96,0.91,us,us7000ardc,Fiji region
44.5346667,-115.2195,5.03,2.06,ml,81,0.19,mb,mb80451234,"41 km NNW of Stanley, Idaho"
-3.4191,100.1242,10,4.5,mb,101,0.8,us,us7000arda,"206 km SW of Sungai Penuh, Indonesia"
53.8613333,-166.756,7.31,0.08,ml,104,0.1,av,av62200871,"14 km WSW of Dutch Harbor, Alaska"
35.0295,-117.6735,0.32,1.37,ml,61,0.3,ci,ci38598586,"4km NNW of Boron, CA"
33.5071667,-116.7621667,2.48,0.21,ml,204,0.17,ci,ci38598578,"10km WSW of Anza, CA"
30.4045,94.7932,10,4.9,mb,62,0.59,us,us7000ard3,"242 km WSW of Qamdo, China"
64.065,-22.1655,10,4.5,mb,100,0.65,us,us7000ard2,"8 km WSW of ÃƒÂlftanes, Iceland"
35.6763333,-117.5118333,0.22,0.93,ml,139,0.17,ci,ci38598570,"14km SW of Searles Valley, CA"
58.3042,-133.4841,10,3,ml,72,0.86,us,us7000ard0,"54 km E of Juneau, Alaska"
37.4566667,-118.8106667,-0.02,1.06,md,138,0.07,nc,nc73428376,"16km SW of Toms Place, CA"
37.653,-118.872,4.14,0.81,md,88,0.05,nc,nc73428371,"10km E of Mammoth Lakes, CA"
19.24016762,-155.4089966,31.39999962,2.3,ml,108,0.119999997,hv,hv72051287,"8 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.8356667,-122.7906647,1.95,0.62,md,81,0.02,nc,nc73428361,"6km WNW of Cobb, CA"
38.8258324,-122.8586655,2.31,1.08,md,68,0.03,nc,nc73428356,"10km WNW of The Geysers, CA"
37.6481667,-118.8725,2.99,0.47,md,82,0.05,nc,nc73428366,"10km E of Mammoth Lakes, CA"
36.3565,-98.14683333,6.52,1.8,ml,66,0.18,ok,ok2020odef,"4 km SE of Meno, Oklahoma"
38.6278333,-112.5486667,-0.11,0.66,md,136,0.2,uu,uu60402617,"21 km SSW of Kanosh, Utah"
36.35116667,-97.37633333,6.65,1.16,ml,95,0.21,ok,ok2020oddp,"10 km NW of Perry, Oklahoma"
17.9393,-66.9985,12,2.04,md,229,0.08,pr,pr2020201005,"6 km SE of La Parguera, Puerto Rico"
62.8951,-150.7689,96.4,1.2,ml,,0.5,ak,ak02098sbdmz,"44 km N of Petersville, Alaska"
59.2017,-153.7527,0.1,1.6,ml,,0.47,ak,ak02098s99zi,"57 km SE of Pope-Vannoy Landing, Alaska"
36.5743,70.7099,234.72,4.1,mb,71,0.68,us,us7000arct,"34 km SSW of Jurm, Afghanistan"
19.20233345,-155.4688263,31.60000038,2.37,ml,101,0.140000001,hv,hv72051227,"1 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
37.4885,-118.8078333,5.67,1.1,md,125,0.07,nc,nc73428346,"14km SW of Toms Place, CA"
38.1803,-117.9538,4.6,1.7,ml,81.09,0.15,nn,nn00761476,"26 km SSE of Mina, Nevada"
38.8076668,-122.8274994,2.3,0.32,md,66,0.02,nc,nc73428341,"7km WNW of The Geysers, CA"
61.4165,-152.2288,0,0.6,ml,,0.48,ak,ak02098rtgio,"68 km WNW of Beluga, Alaska"
36.026,-117.5106667,2.69,0.81,ml,183,0.11,ci,ci38598530,"30km NNW of Searles Valley, CA"
58.3926,-153.8808,53.9,1.9,ml,,0.42,ak,ak02098rr950,"68 km WNW of Aleneva, Alaska"
61.4166,-152.2626,0,0,ml,,0.32,ak,ak02098rq8f0,"70 km WNW of Beluga, Alaska"
35.9103333,-117.686,7.51,0.64,ml,125,0.05,ci,ci38598522,"20km E of Little Lake, CA"
35.647,-117.4298333,2.97,1.36,ml,155,0.22,ci,ci38598506,"14km S of Searles Valley, CA"
38.1248,-118.196,7,1.5,ml,162.04,0.07,nn,nn00761471,"30 km SSW of Mina, Nevada"
38.1715,-117.9088,4.7,0.9,ml,92.96,0.14,nn,nn00761468,"29 km SE of Mina, Nevada"
36.9613333,-113.5653333,2.39,1.53,ml,207,0.29,uu,uu60402587,Arizona
38.1788,-117.956,5.8,1.5,ml,83.17,0.1,nn,nn00761466,"27 km SSE of Mina, Nevada"
38.1937,-117.7637,9.3,1.4,ml,77.73,0.08,nn,nn00761464,"37 km SE of Mina, Nevada"
38.8339996,-122.8300018,1.97,0.57,md,167,0.02,nc,nc73428336,"9km NW of The Geysers, CA"
59.0478,-150.6019,35.1,1.7,ml,,0.69,ak,ak02098r76wp,"70 km SSE of Halibut Cove, Alaska"
38.8063316,-122.8261642,3,0.56,md,172,0.01,nc,nc73428331,"7km WNW of The Geysers, CA"
39.2675,-123.2243333,5.24,1.43,md,85,0.07,nc,nc73428326,"2km W of Redwood Valley, CA"
38.8370018,-122.8291702,1.23,0.57,md,118,0.01,nc,nc73428321,"9km NW of The Geysers, CA"
33.5238333,-116.7355,4.25,0.48,ml,180,0.12,ci,ci38598498,"7km WSW of Anza, CA"
33.4135,-116.3433333,13.39,0.98,ml,95,0.24,ci,ci38598490,"18km N of Borrego Springs, CA"
38.793499,-122.7614975,5.04,0.43,md,109,0.02,nc,nc73428311,"2km NNW of The Geysers, CA"
38.175,-117.9257,5.3,1,ml,132.68,0.03,nn,nn00761461,"28 km SSE of Mina, Nevada"
58.1553,-155.2712,0,1.3,ml,,0.51,ak,ak02098r14rr,"81 km NW of Karluk, Alaska"
42.59,-111.4621667,2.72,1.85,ml,126,0.2,uu,uu60402572,"13 km ESE of Soda Springs, Idaho"
38.8056679,-122.7788315,2.65,0.73,md,68,0.02,nc,nc73428291,"4km NNW of The Geysers, CA"
68.9723,-147.323,15.7,12.2,ml,,0.78,ak,ak02098qn51b,"119 km NW of Arctic Village, Alaska"
33.5923333,-116.8038333,6.15,0.57,ml,76,0.17,ci,ci38598474,"13km WNW of Anza, CA"
33.3365,-116.196,9.51,1.22,ml,39,0.22,ci,ci38598466,"17km SSW of Oasis, CA"
35.6901667,-117.5115,13.21,0.81,ml,159,0.17,ci,ci38598458,"13km SW of Searles Valley, CA"
37.504,-118.8408333,6.22,1.22,md,164,0.04,nc,nc73428276,"16km WSW of Toms Place, CA"
43.402,-121.1763333,9.61,0.73,ml,139,0.13,uw,uw61660586,"32 km NNW of Silver Lake, Oregon"
6.8125,-73.0278,163.37,4.6,mb,69,1.1,us,us7000arb0,"8 km NW of CepitÃƒÆ’Ã‚Â¡, Colombia"
19.22066689,-155.4243317,31.79999924,2.15,ml,133,0.109999999,hv,hv72051127,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.161,-117.9535,7.1,1.7,ml,90.05,0.11,nn,nn00761459,"28 km SSE of Mina, Nevada"
32.1608,137.6653,393.41,4.1,mb,122,0.81,us,us7000arau,"234 km SE of ShingÃƒâ€¦Ã‚Â«, Japan"
36.6086667,-121.1233333,7.34,0.99,md,137,0.14,nc,nc73428271,"9km NNE of Pinnacles, CA"
38.1578,-117.9557,11.6,1.2,ml,93.86,0.12,nn,nn00761454,"29 km SSE of Mina, Nevada"
38.0188,-118.7603,5.9,1.1,ml,208.62,0.05,nn,nn00761452,"32 km ENE of Lee Vining, California"
38.1368,-118.0478,1.7,1,ml,107.04,0.22,nn,nn00761449,"28 km S of Mina, Nevada"
19.21683311,-155.4313354,32.29000092,1.83000004,md,135,0.150000006,hv,hv72051107,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
33.7823333,-116.9545,14.81,1.7,ml,23,0.21,ci,ci38598418,"0km ESE of San Jacinto, CA"
38.0425,-118.7601667,3.18,1.72,md,108,0.05,nc,nc73428261,"29km SE of Bodie, CA"
38.8138351,-122.8293304,2.34,0.91,md,47,0.02,nc,nc73428256,"8km WNW of The Geysers, CA"
38.809166,-122.8284988,2.29,0.32,md,89,0.02,nc,nc73428251,"7km WNW of The Geysers, CA"
52.0365,-176.098,2.13,-0.26,ml,123,0.12,av,av62200731,"41 km ENE of Adak, Alaska"
36.6778333,-120.8686667,6.5,1.84,md,98,0.19,nc,nc73428246,"29km ENE of Pinnacles, CA"
33.7963333,-116.9111667,13.6,0.75,ml,62,0.17,ci,ci38598378,"5km ENE of San Jacinto, CA"
38.8059998,-122.7916641,1.73,1.06,md,40,0.03,nc,nc73428241,"4km NW of The Geysers, CA"
52.0526667,-176.0843333,3.06,-0.13,ml,104,0.18,av,av62200726,"42 km ENE of Adak, Alaska"
38.8346672,-122.8081665,3.1,0.56,md,102,0.02,nc,nc73428236,"8km W of Cobb, CA"
61.2334,-146.3515,0,1.9,ml,,1.14,ak,ak02098pvc55,"11 km N of Valdez, Alaska"
38.1673,-117.9673,9.8,1.6,ml,89.29,0.07,nn,nn00761442,"27 km SSE of Mina, Nevada"
52.0428333,-176.0925,2.07,0.52,ml,109,0.08,av,av62200721,"41 km ENE of Adak, Alaska"
36.7152,142.0652,21.13,4.7,mb,162,0.92,us,us7000arac,"111 km ESE of Iwaki, Japan"
38.1668,-117.8778,13.4,12.4,ml,71.67,0.12,nn,nn00761436,"32 km SE of Mina, Nevada"
38.8084984,-122.8030014,1.06,0.55,md,79,0.01,nc,nc73428231,"5km NW of The Geysers, CA"
38.155,-117.863,11.3,1.2,ml,102.45,0.19,nn,nn00761433,"33 km SE of Mina, Nevada"
38.7983333,-122.8156667,2.99,-0.01,md,85,0.02,nc,nc73428226,"6km WNW of The Geysers, CA"
33.8713333,-116.9513333,13.68,0.78,ml,143,0.28,ci,ci38598306,"7km SSE of Beaumont, CA"
38.1653,-117.928,12.3,1.2,ml,95.32,0.1,nn,nn00761430,"29 km SSE of Mina, Nevada"
36.521,-117.8791667,9.11,1.32,ml,180,0.19,ci,ci38598282,"19km ESE of Lone Pine, CA"
41.459,-112.3161667,-1.15,0.9,ml,88,0.18,uu,uu60402562,"20 km WSW of Corinne, Utah"
38.1438,-117.9862,14.5,1.4,ml,101.16,0.13,nn,nn00761427,"29 km SSE of Mina, Nevada"
38.158,-117.9075,0,1.4,ml,95.91,0.03,nn,nn00761425,"31 km SE of Mina, Nevada"
44.3006667,-115.0321667,3.72,1.98,ml,76,0.18,mb,mb80451199,"11 km NW of Stanley, Idaho"
38.2373,-118.0142,1.6,1.1,ml,167.55,0.17,nn,nn00761424,"18 km SSE of Mina, Nevada"
52.0718333,-176.125,2.96,-0.29,ml,119,0.18,av,av62200696,"41 km ENE of Adak, Alaska"
33.1466667,-116.6228333,4.9,0.56,ml,108,0.08,ci,ci38598266,"8km NNW of Julian, CA"
38.1957,-117.7313,10.8,2.6,ml,72.83,0.1664,nn,nn00761421,"39 km ESE of Mina, Nevada"
35.35816667,-97.9095,7,0.62,ml,92,0.23,ok,ok2020ocsd,"4 km SE of Union City, Oklahoma"
-20.3086,-70.1185,70.79,4.8,mwr,140,1.06,us,us7000ar9p,"Near the coast of Tarapaca, Chile"
33.5901667,-116.804,7.38,0.82,ml,41,0.18,ci,ci38598258,"13km WNW of Anza, CA"
58.3809,-154.7233,1.2,0.7,ml,,0.54,ak,ak02098osruq,"91 km N of Karluk, Alaska"
35.8771667,-117.6823333,3.82,0.94,ml,95,0.16,ci,ci38598226,"21km ESE of Little Lake, CA"
65.1295,-161.7563,1.4,1.1,ml,,0.73,ak,ak02098opxpg,"35 km NW of Koyuk, Alaska"
53.8631667,-166.7486667,7.19,0.07,ml,106,0.07,av,av62200681,"13 km WSW of Dutch Harbor, Alaska"
33.6951667,-117.4086667,9.44,0.57,ml,41,0.14,ci,ci38598218,"8km WNW of Lake Elsinore, CA"
66.0503,-150.7943,17.9,0.9,ml,,0.42,ak,ak02098omzgy,"67 km NNW of Rampart, Alaska"
37.6331667,-118.9113333,0.69,0.24,md,78,0.01,nc,nc73428216,"6km E of Mammoth Lakes, CA"
38.1392,-118.14,1.2,1.4,ml,148.76,0.1,nn,nn00761416,"28 km S of Mina, Nevada"
53.861,-166.7635,5.45,0.38,ml,105,0.13,av,av62200671,"14 km WSW of Dutch Harbor, Alaska"
64.4502,-147.8668,13.1,0.4,ml,,1.05,ak,ak02098ok67m,"40 km S of South Van Horn, Alaska"
35.795,-117.6293333,1.41,1.05,ml,119,0.23,ci,ci38598210,"20km NNE of Ridgecrest, CA"
38.2045,-117.8933,4.4,1,ml,117.52,0.07,nn,nn00761414,"27 km SE of Mina, Nevada"
38.1845,-117.9538,6,1.6,ml,112.15,0.15,nn,nn00761412,Nevada
38.1755,-117.9573,5.9,0.8,ml,110.96,0.07,nn,nn00761410,"27 km SSE of Mina, Nevada"
58.2712,-153.9248,72.9,1.9,ml,,0.41,ak,ak02098o8u5d,"Kodiak Island region, Alaska"
46.67983333,-120.9535,5.57,0.49,ml,235,0.08,uw,uw61660556,"15 km W of Tieton, Washington"
48.5535,-121.6468333,11.68,0.95,ml,176,0.05,uw,uw61660551,"7 km ENE of Concrete, Washington"
61.0937,-148.4303,5,1.9,ml,,0.92,ak,ak02098o2mt4,"38 km NNE of Whittier, Alaska"
33.4983333,-116.792,4.74,0.32,ml,60,0.11,ci,ci38598194,"9km NE of Aguanga, CA"
65.4328,-153.423,10,1,ml,,0.55,ak,ak02098o26k1,"69 km WNW of Tanana, Alaska"
51.5531667,-178.2231667,9.47,2,ml,197,0.22,av,av62200636,"115 km WSW of Adak, Alaska"
65.1756,-150.2507,13.2,0.8,ml,,0.71,ak,ak02098nyiw8,northern Alaska
38.1428,-118.0132,2.4,0.6,ml,191.66,0.04,nn,nn00761407,"28 km SSE of Mina, Nevada"
35.6361667,-117.5751667,8.69,1.02,ml,113,0.25,ci,ci38598178,"9km E of Ridgecrest, CA"
17.9138,-66.8455,13,3.58,md,202,0.2,pr,pr2020201004,"8 km SSE of Maria Antonia, Puerto Rico"
38.1412,-118.0013,7.3,1.4,ml,99.82,0.14,nn,nn00761404,"29 km SSE of Mina, Nevada"
38.1635,-117.9418,11.1,1.1,ml,93.39,0.24,nn,nn00761401,"29 km SSE of Mina, Nevada"
63.2847,-150.4175,131.5,1.4,ml,,0.19,ak,ak02098nl9xo,"71 km ESE of Denali National Park, Alaska"
36.0013333,-118.4033333,7.04,1.17,ml,85,0.15,ci,ci38598170,"28km N of Kernville, CA"
46.66916667,-120.9753333,5.36,0.88,ml,108,0.14,uw,uw61660546,"17 km NNW of Tampico, Washington"
33.3853333,-116.415,8.28,0.64,ml,65,0.26,ci,ci38598162,"15km NNW of Borrego Springs, CA"
66.3103,-157.2688,0,0.9,ml,,0.58,ak,ak02098ninjo,"64 km S of Shungnak, Alaska"
38.1468,-118.0117,2.8,0.4,ml,174.57,0.05,nn,nn00761398,California-Nevada border region
65.4177,-153.3856,10.8,1,ml,,0.52,ak,ak02098nh6qx,"66 km WNW of Tanana, Alaska"
33.3031667,-116.1611667,5.46,0.77,ml,88,0.19,ci,ci38598154,"18km N of Ocotillo Wells, CA"
38.1957,-117.6137,1,1.4,ml,144.22,0.38,nn,nn00761396,"36 km WNW of Tonopah, Nevada"
38.202,-117.7473,0.9,0.7,ml,129.64,0.04,nn,nn00761395,"37 km ESE of Mina, Nevada"
38.8041667,-122.7783333,2.07,0.16,md,68,0.03,nc,nc73428206,"4km NNW of The Geysers, CA"
38.8195,-122.7643356,2.39,0.56,md,115,0.04,nc,nc73428201,"4km W of Cobb, CA"
38.8168335,-122.760498,1.87,1.02,md,117,0.03,nc,nc73428196,"3km W of Cobb, CA"
35.8923333,-117.7195,10.27,0.46,ml,123,0.05,ci,ci38598138,"18km ESE of Little Lake, CA"
38.1863,-117.8165,10.5,0.7,ml,166.64,0.02,nn,nn00761392,"34 km SE of Mina, Nevada"
59.8698,-153.2663,117.7,1.6,ml,,0.67,ak,ak02098n1245,"47 km E of Pedro Bay, Alaska"
36.3691667,-118.0155,-0.3,1.34,ml,79,0.36,ci,ci38598130,"10km N of Olancha, CA"
38.171,-118.0067,0.3,1.4,ml,72.56,0.12,nn,nn00761387,"25 km SSE of Mina, Nevada"
46.67233333,-120.9623333,7.93,1.5,ml,79,0.24,uw,uw61660541,"16 km WSW of Tieton, Washington"
58.3128,-133.4531,5,3.1,ml,56,0.35,us,us7000ar90,"56 km E of Juneau, Alaska"
35.7326667,-117.6088333,8.57,1.02,ml,137,0.11,ci,ci38598122,"14km NNE of Ridgecrest, CA"
60.8416,-150.5915,43.7,1.3,ml,,0.94,ak,ak02098mx16o,"10 km SSE of Point Possession, Alaska"
61.3098,-147.0111,18.7,1.5,ml,,0.69,ak,ak02098mwlyx,"40 km WNW of Valdez, Alaska"
38.2087,-117.9657,0.3,0.8,ml,130.77,0.07,nn,nn00761386,"23 km SSE of Mina, Nevada"
38.173,-117.9752,3.9,0.8,ml,98.45,0.08,nn,nn00761384,"26 km SSE of Mina, Nevada"
38.1685,-117.9677,9.7,1.1,ml,103.82,0.04,nn,nn00761381,"27 km SSE of Mina, Nevada"
38.1615,-117.9707,0,0.7,ml,114.7,0.07,nn,nn00761379,"28 km SSE of Mina, Nevada"
46.67883333,-120.955,4.81,0.53,ml,235,0.12,uw,uw61660536,"15 km W of Tieton, Washington"
36.4511667,-117.9853333,6.25,1.31,ml,153,0.16,ci,ci38598114,"17km SSE of Lone Pine, CA"
38.1672,-117.974,11.2,1.1,ml,102.01,0.18,nn,nn00761377,"27 km SSE of Mina, Nevada"
-18.8222,-67.8886,200.97,4.6,mb,38,0.75,us,us7000ar8l,"108 km WSW of PoopÃƒÆ’Ã‚Â³, Bolivia"
38.8341667,-122.8126667,2.03,0.15,md,41,0.02,nc,nc73428191,"8km W of Cobb, CA"
38.1567,-117.9303,4.7,1.7,ml,47.96,0.14,nn,nn00761374,"30 km SSE of Mina, Nevada"
38.0098,-117.9797,4.1,0.5,ml,237.81,0.05,nn,nn00761373,"38 km NNE of Dyer, Nevada"
38.1565,-118.0112,1.9,0.5,ml,138.65,0.06,nn,nn00761371,"27 km SSE of Mina, Nevada"
37.6376667,-118.9493333,4.8,0.39,md,70,0.05,nc,nc73428186,"3km E of Mammoth Lakes, CA"
44.4768333,-115.2086667,6.03,1.72,ml,81,0.13,mb,mb80451179,"35 km NW of Stanley, Idaho"
63.9505,-148.7383,115.9,1,ml,,0.38,ak,ak02098mfoco,"15 km NE of Healy, Alaska"
38.1727,-117.856,6.1,0.9,ml,95.21,0.09,nn,nn00761368,"32 km SE of Mina, Nevada"
38.1222,-118.0702,5.9,1.5,ml,138.47,0.11,nn,nn00761365,"29 km S of Mina, Nevada"
36.2116667,-117.8891667,1.61,1.34,ml,64,0.19,ci,ci38598106,"13km SE of Olancha, CA"
35.8131667,-117.5985,14.25,0.6,ml,147,0.19,ci,ci38598098,"18km WNW of Searles Valley, CA"
48.83033333,-122.1893333,75.5,1.39,ml,123,0.17,uw,uw61660526,"2 km ENE of Deming, Washington"
61.9267,-149.2951,1.3,1.1,ml,,1.01,ak,ak02098mb7hz,"20 km N of Fishhook, Alaska"
35.9181667,-117.68,2.05,0.72,ml,121,0.08,ci,ci38598090,"20km E of Little Lake, CA"
35.1981667,-119.458,13.8,2.14,ml,47,0.27,ci,ci38598082,"6km N of Taft, CA"
58.649,-152.6248,25.3,2.8,ml,,0.57,ak,ak02098m8rm5,"67 km NNE of Aleneva, Alaska"
38.1515,-118.0058,5,1.5,ml,60.85,0.14,nn,nn00761357,"28 km SSE of Mina, Nevada"
36.36616667,-97.37383333,5,0.9,ml,112,0.26,ok,ok2020ocim,"11 km NW of Perry, Oklahoma"
38.8346672,-122.8115005,1.49,0.56,md,109,0.01,nc,nc73428171,"8km W of Cobb, CA"
60.5775,-152.4819,94.7,1.4,ml,,0.55,ak,ak02098m6fil,"63 km W of Salamatof, Alaska"
36.5705,140.9545,51.43,4.6,mb,178,0.63,us,us7000ar86,"26 km SE of Takahagi, Japan"
33.1693333,-115.9893333,6.97,0.85,ml,76,0.33,ci,ci38598074,"14km ENE of Ocotillo Wells, CA"
35.6133333,-117.3908333,12.33,0.71,ml,179,0.18,ci,ci38598066,"17km S of Trona, CA"
63.4663,-150.8723,2.4,1.1,ml,,0.63,ak,ak02098ltcqz,"43 km ESE of Denali National Park, Alaska"
31.9312,-102.32,5,2.2,mb_lg,44,0.65,us,us7000ar82,"10 km NNE of Odessa, Texas"
46.67216667,-120.9615,6.5,0.61,ml,150,0.13,uw,uw61660511,"16 km WSW of Tieton, Washington"
35.6423333,-117.5425,9.72,2.02,ml,88,0.15,ci,ci38598058,"12km E of Ridgecrest, CA"
67.3824,-156.0531,6.7,0.9,ml,,1.05,ak,ak02098lkk41,"64 km NE of Kobuk, Alaska"
53.8591667,-166.7606667,7.22,0.27,ml,101,0.09,av,av62200521,"14 km WSW of Dutch Harbor, Alaska"
39.0175,-118.5177,1.9,1.1,ml,170.22,0.19,nn,nn00761347,"26 km ENE of Schurz, Nevada"
37.6715,-119.4413333,2.41,1.24,md,279,0.06,nc,nc73428156,"14km ESE of Yosemite Valley, CA"
38.1912,-117.881,3.7,0.9,ml,94.77,0.01,nn,nn00761344,"29 km SE of Mina, Nevada"
38.7594986,-122.7313309,1.83,0.93,md,141,0.03,nc,nc73428151,"3km SE of The Geysers, CA"
33.4828333,-116.7938333,3.97,1.49,ml,32,0.2,ci,ci38598050,"8km NE of Aguanga, CA"
53.8638333,-166.7461667,7.63,0.96,ml,97,0.1,av,av62200511,"13 km WSW of Dutch Harbor, Alaska"
19.21999931,-155.4273376,32.70000076,2.26,ml,132,0.119999997,hv,hv72050837,"5 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
19.38566589,-155.2351685,0.439999998,1.9,ml,127,0.209999993,hv,hv72050832,"6 km S of Volcano, Hawaii"
38.2113,-117.7287,8.6,0.6,ml,212.91,0.03,nn,nn00761343,"38 km ESE of Mina, Nevada"
36.3753333,-117.976,-0.46,1.2,ml,90,0.25,ci,ci38598042,"11km NNE of Olancha, CA"
47.91583333,-122.6813333,22.8,0.5,ml,110,0.11,uw,uw61660506,"1 km S of Port Ludlow, Washington"
38.1493,-117.9917,5.7,1.1,ml,106.32,0.09,nn,nn00761341,"28 km SSE of Mina, Nevada"
62.2015,-150.6221,3.3,2.2,ml,,0.75,ak,ak02098l318a,"24 km WSW of Trapper Creek, Alaska"
38.1595,-118.036,1.6,1,ml,135.68,0.1,nn,nn00761338,"26 km SSE of Mina, Nevada"
30.3961,94.8195,32.34,5,mb,31,0.62,us,us7000ar7l,"240 km WSW of Qamdo, China"
33.183,-115.9933333,2.84,1.15,ml,36,0.24,ci,ci38598034,"13km SSW of Salton City, CA"
38.0463333,-118.7341667,6.2,3.54,ml,73,0.05,nc,nc73428141,"30km SE of Bodie, CA"
33.5871667,-116.8015,7.39,0.55,ml,75,0.12,ci,ci38598018,"12km WNW of Anza, CA"
38.1428,-117.983,7.4,1.4,ml,61.82,0.12,nn,nn00761330,Nevada
46.68233333,-120.9645,3.32,0.39,ml,175,0.14,uw,uw61660501,"15 km S of Nile, Washington"
33.554,-115.8831667,3.31,1.21,ml,52,0.32,ci,ci38598002,"6km ENE of North Shore, CA"
33.6858333,-116.7276667,14.33,0.58,ml,63,0.13,ci,ci38597994,"6km S of Idyllwild, CA"
40.7381667,-112.0441667,8.99,1.46,ml,43,0.14,uu,uu60402552,"5 km ENE of Magna, Utah"
33.9078333,-116.201,4.64,0.74,ml,68,0.22,ci,ci38597986,"20km ENE of Thousand Palms, CA"
53.8611667,-166.7541667,7.15,0.11,ml,103,0.07,av,av62200496,"14 km WSW of Dutch Harbor, Alaska"
38.1593,-117.889,6.4,0.4,ml,87.82,0.06,nn,nn00761329,"32 km SE of Mina, Nevada"
69.5949,-144.2358,0.4,2.9,ml,,0.82,ak,ak02098kk3au,"64 km SSW of Kaktovik, Alaska"
35.8651667,-120.4021667,4.66,0.69,md,91,0.07,nc,nc73428136,"4km SE of Parkfield, CA"
19.17733383,-155.4640045,35.06000137,1.71000004,md,110,0.119999997,hv,hv72050797,"3 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.1567,-117.9907,6.2,1.1,ml,92.23,0.12,nn,nn00761326,"27 km SSE of Mina, Nevada"
19.0951,-67.7368,6,3.41,md,250,0.39,pr,pr2020201006,"90 km NE of Punta Cana, Dominican Republic"
37.4136667,-122.2093333,3.43,1.22,md,50,0.1,nc,nc73428131,"4km WSW of Stanford, CA"
31.6744,-104.2871,5,2.5,ml,68,0.42,us,us7000ar6f,"56 km S of Whites City, New Mexico"
37.4108333,-122.2083333,3.77,1.21,md,46,0.07,nc,nc73428126,"4km NE of Portola Valley, CA"
63.5255,-151.103,0,1.6,ml,,0.63,ak,ak02098kfwvw,"30 km E of Denali National Park, Alaska"
37.3738333,-121.7641667,2.12,2.22,md,29,0.09,nc,nc73428121,"6km E of Alum Rock, CA"
63.7064,-149.4692,58.8,1.2,ml,,0.99,ak,ak02098ketzf,"27 km W of McKinley Park, Alaska"
47.87866667,-122.6425,19.43,0.95,ml,101,0.15,uw,uw61660491,"6 km SSE of Port Ludlow, Washington"
19.1841,-67.7488,46,3.72,md,256,0.52,pr,pr2020201003,"95 km NE of Punta Cana, Dominican Republic"
5.1323,126.2202,99.95,4.4,mb,74,0.51,us,us7000ar69,"89 km ESE of Sarangani, Philippines"
37.6263333,-118.836,5.46,0.37,md,171,0.07,nc,nc73428116,"13km E of Mammoth Lakes, CA"
38.1692,-117.8625,6.1,0.5,ml,102.31,0.02,nn,nn00761320,Nevada
45.8785,-111.7462,10,2.6,ml,61,0.38,us,us7000ar60,"9 km NW of Willow Creek, Montana"
57.9526,-157.0417,17.4,0.9,ml,,0.8,ak,ak02098jz6ke,"35 km SE of Egegik, Alaska"
64.9386,-148.1918,16.1,0.7,ml,,0.48,ak,ak02098jxga6,"13 km NW of Ester, Alaska"
